event,lepton_index,pid,pT,eta,phi
0,0,|,|,|,|
0,1,|,|,|,|
0,2,|,|,|,|
0,3,|,|,|,|
0,4,|,|,|,|
0,5,|,|,|,|
0,6,|,|,|,|
0,7,|,|,|,|
0,8,|,|,|,|
0,9,|,|,|,|
0,10,|,|,|,|
0,11,|,|,|,|
0,12,|,|,|,|
0,13,|,|,|,|
0,14,|,|,|,|
617,3,-13,42.850,-1.168,2.090
618,0,-13,40.932,1.911,2.648
618,1,13,35.643,1.480,-0.907
618,2,11,11.472,1.862,1.644
618,3,-11,18.853,2.212,0.105
619,0,13,17.018,1.913,-0.942
619,1,-13,16.684,1.504,0.732
619,2,13,18.949,2.066,-1.090
619,3,-13,42.591,0.279,-3.069
619,4,-11,0.046,4.406,-0.221
619,5,11,0.079,4.410,-0.243
620,0,13,55.819,-2.577,-0.649
620,1,-13,23.196,-1.306,2.566
620,2,13,31.143,-1.926,0.850
620,3,-13,8.826,-2.811,0.717
620,4,11,0.159,0.178,-1.837
620,5,-11,0.302,0.165,-1.835
620,6,11,0.116,-1.188,-2.861
620,7,-11,0.627,-1.175,-2.839
620,8,11,0.319,0.399,-2.111
620,9,-11,0.007,0.387,-2.315
620,10,11,0.032,-3.633,-0.579
620,11,-11,0.011,-3.923,-0.570
621,0,-11,53.447,-0.538,2.460
621,1,11,31.838,-1.394,-0.576
621,2,13,6.865,-0.080,0.487
621,3,-13,11.251,-2.327,-0.109
621,4,11,1.599,-1.955,-1.369
621,5,-11,0.293,-1.976,-1.479
622,0,11,199.043,-0.492,2.970
622,1,-11,98.342,-0.773,-3.112
622,2,11,162.719,-0.570,2.907
622,3,-11,46.007,-0.596,2.261
623,0,13,10.544,0.237,2.886
623,1,-13,29.308,0.027,-0.940
623,2,-13,31.178,-1.344,2.734
623,3,13,43.944,-0.330,-1.197
623,4,-11,20.212,-0.345,1.060
623,5,11,0.542,1.175,-3.044
623,6,-11,1.700,1.167,-3.055
623,7,11,0.098,-0.603,1.274
623,8,-11,0.272,-0.613,1.266
623,9,-11,0.691,-0.422,1.993
624,0,11,44.382,0.984,2.346
624,1,-11,40.192,0.806,-0.368
624,2,13,11.195,0.281,0.346
624,3,-13,19.775,-0.107,-2.183
624,4,11,0.525,-0.262,1.015
624,5,-11,0.329,-0.260,1.016
625,0,11,45.419,-0.280,-2.759
625,1,-11,47.904,-0.566,0.885
625,2,13,6.027,0.521,0.024
625,3,-13,5.983,1.808,2.989
625,4,-11,0.312,-5.228,3.030
626,0,-13,22.213,-2.243,-0.834
626,1,13,7.905,-1.333,2.078
626,2,-11,42.462,-2.447,-0.374
626,3,11,44.497,-2.283,1.654
626,4,11,0.039,5.607,0.188
626,5,-11,0.016,7.065,-1.140
626,6,-11,0.084,-4.164,1.588
627,0,-11,2.784,1.070,2.009
627,1,11,12.999,2.762,0.749
627,2,11,52.670,2.778,-0.669
627,3,-11,26.967,1.181,-2.539
628,0,11,30.566,0.871,-0.702
628,1,-11,19.486,3.444,1.402
628,2,11,12.435,2.936,-1.112
628,3,-11,4.947,3.971,-2.120
628,4,11,0.210,4.788,-2.162
628,5,-11,0.084,4.848,-2.170
628,6,11,0.289,0.005,1.424
628,7,-11,0.185,0.039,1.364
628,8,11,0.028,0.441,0.599
628,9,-11,0.135,-0.012,0.806
628,10,11,0.144,2.954,-1.327
628,11,-11,0.193,2.971,-1.488
629,0,-11,18.500,1.072,-1.762
629,1,11,102.002,1.683,1.615
629,2,11,46.989,1.592,1.448
629,3,-11,10.888,1.624,2.940
629,4,11,0.058,1.762,0.196
630,0,13,66.140,0.854,-3.050
630,1,-13,24.571,-0.237,1.001
630,2,13,11.826,1.264,-1.778
630,3,-13,14.242,1.057,-0.441
630,4,11,0.227,3.438,0.155
630,5,-11,0.150,3.418,0.140
630,6,11,0.047,3.893,-1.811
630,7,-11,0.012,3.950,-1.849
630,8,11,0.047,0.547,2.587
630,9,-11,0.058,0.323,2.151
631,0,-11,16.773,-2.343,2.157
631,1,11,11.943,-2.154,-0.132
631,2,13,44.070,-2.326,-2.742
631,3,-13,32.940,-3.575,0.228
631,4,11,0.027,3.212,2.362
631,5,-11,0.538,3.218,2.360
631,6,11,0.031,-4.249,1.958
631,7,-11,0.415,-4.266,1.930
632,0,-13,16.627,-2.511,0.632
632,1,13,14.455,-2.389,-1.981
632,2,11,23.107,-2.216,-1.079
632,3,-11,49.506,-1.415,0.469
633,0,13,10.634,0.435,0.037
633,1,-13,15.322,-0.645,-1.963
633,2,13,42.077,-0.059,1.547
633,3,-13,21.265,-1.959,-1.821
633,4,11,1.589,3.808,-3.000
633,5,11,0.040,3.259,1.808
633,6,-11,0.229,3.010,1.846
633,7,-13,0.654,2.974,-1.991
634,0,13,56.410,-0.190,-1.944
634,1,-13,22.851,-1.834,2.208
634,2,13,27.205,-0.474,2.582
634,3,-13,4.446,0.575,1.952
635,0,13,15.037,2.205,-0.131
635,1,-13,12.468,3.459,-0.371
635,2,-13,37.947,1.847,-2.077
635,3,13,35.956,3.202,1.250
635,4,11,0.276,3.638,1.701
635,5,-11,0.275,3.650,1.698
635,6,11,0.041,-2.530,0.979
635,7,-11,0.110,-2.640,1.106
636,0,-11,65.155,-0.029,2.937
636,1,11,76.794,0.329,-2.016
636,2,13,12.532,0.672,2.803
636,3,-13,14.809,-0.911,-2.063
636,4,11,0.068,-4.722,-1.375
636,5,-11,0.025,-4.867,-0.728
637,0,-11,11.370,-2.597,-0.704
637,1,11,48.260,-1.379,2.145
637,2,13,5.793,-2.482,-0.900
637,3,-13,18.461,-1.143,-1.785
638,0,13,37.035,-0.206,0.968
638,1,-13,47.012,0.699,-1.851
638,2,-11,6.373,-0.767,-1.241
638,3,11,14.528,1.153,-2.656
638,4,11,0.473,0.231,-0.190
638,5,-11,0.042,0.223,-0.189
639,0,13,4.244,1.789,2.330
639,1,-13,10.887,0.090,-0.087
639,2,13,8.410,0.615,2.229
639,3,-13,42.116,0.366,-1.186
640,0,11,6.181,-2.695,-2.429
640,1,-11,15.508,-1.212,1.054
640,2,13,33.242,-1.424,-1.571
640,3,-13,92.270,-1.260,0.317
640,4,11,0.135,5.184,2.192
640,5,-11,0.082,5.173,2.181
640,6,11,0.034,-1.706,-0.887
640,7,-11,0.029,-1.067,-0.909
641,0,-13,14.412,-1.895,-0.770
641,1,13,13.961,-1.205,-1.935
641,2,11,44.793,-1.792,2.828
641,3,-11,40.446,-0.868,0.224
642,0,-11,56.741,-0.985,-1.533
642,1,11,27.266,-2.105,1.281
642,2,-13,5.140,0.326,1.634
642,3,13,15.279,-0.738,-1.775
642,4,11,2.643,1.239,1.704
642,5,-11,0.756,1.236,1.692
643,0,11,9.651,0.410,2.492
643,1,-11,10.738,-1.462,2.113
643,2,11,61.632,-1.219,-2.000
643,3,-11,24.217,-0.058,0.769
643,4,13,0.286,-4.521,0.584
643,5,11,0.181,-0.792,-2.479
643,6,-11,0.066,-0.616,3.141
644,0,13,64.309,0.131,-0.909
644,1,-13,44.746,0.256,-1.352
644,2,13,12.143,-1.007,-2.655
644,3,-13,21.256,-0.687,1.039
644,4,11,0.320,1.523,1.388
644,5,-11,0.142,1.500,1.398
644,6,11,0.142,2.056,-1.728
644,7,-11,0.140,2.073,-1.933
644,8,11,0.222,-1.874,0.977
644,9,-11,0.098,-1.936,0.969
644,10,11,0.193,-2.195,-2.226
644,11,-11,0.007,-2.247,-2.067
645,0,-11,27.048,0.824,1.863
645,1,11,20.909,3.454,0.184
645,2,13,9.555,0.650,-2.664
645,3,-13,11.854,1.555,0.197
646,0,13,50.233,-2.628,1.821
646,1,-13,41.265,-2.188,-0.688
646,2,13,16.967,-1.872,-1.941
646,3,-13,11.524,-2.662,-2.730
646,4,13,0.195,-0.153,-2.502
646,5,11,0.007,-5.686,-2.857
646,6,-11,0.043,-5.959,-2.571
647,0,13,10.798,1.865,-1.767
647,1,-13,6.742,0.811,-1.003
647,2,11,65.904,-0.067,-2.995
647,3,-11,22.858,1.277,-0.389
647,4,-11,0.399,-2.811,-1.765
647,5,11,0.192,-3.644,0.601
647,6,-11,0.151,-3.604,0.531
647,7,11,0.025,-5.943,0.522
647,8,-11,0.076,-5.926,0.560
647,9,11,0.049,2.770,-0.315
647,10,-11,0.187,2.771,-0.327
647,11,11,0.021,5.936,0.988
647,12,-11,0.047,5.275,-0.096
648,0,11,7.709,-1.237,2.239
648,1,-11,10.769,-0.073,1.351
648,2,13,31.025,-2.376,-2.028
648,3,-13,14.201,0.622,-0.090
648,4,11,0.137,-0.416,2.491
648,5,-11,0.033,-0.451,2.443
648,6,11,0.056,2.204,-1.872
648,7,-11,0.005,1.335,-0.225
648,8,11,0.009,-1.698,1.279
648,9,-11,0.021,-1.716,1.149
649,0,13,26.510,-1.935,2.413
649,1,-13,18.164,0.752,-1.027
649,2,11,11.693,0.770,-2.178
649,3,-11,1.760,-3.058,0.460
649,4,11,0.139,2.041,1.858
649,5,-11,0.071,2.065,1.872
649,6,11,0.096,-1.761,1.329
649,7,-11,0.028,-1.755,1.295
649,8,11,0.616,2.137,-2.377
650,0,-13,44.032,1.184,-2.677
650,1,13,63.402,0.640,2.307
650,2,-13,7.998,1.517,0.312
650,3,13,31.918,-0.129,2.927
650,4,11,0.531,5.225,-0.323
650,5,-11,0.080,5.279,-0.251
650,6,11,0.237,1.321,-2.257
650,7,-11,0.327,1.204,-2.342
650,8,11,0.039,1.378,-0.745
650,9,-11,0.042,1.430,-0.793
651,0,11,66.031,0.378,-1.497
651,1,-11,7.560,-0.308,-1.561
651,2,11,74.117,-0.158,-1.764
651,3,-11,37.687,1.421,-2.028
651,4,11,0.295,4.752,-0.174
651,5,-11,0.132,4.731,-0.145
652,0,-11,30.702,3.279,2.324
652,1,11,24.792,1.783,-1.170
652,2,13,16.664,2.171,2.405
652,3,-13,14.001,2.590,-0.075
653,0,11,46.293,0.722,-2.975
653,1,-11,37.295,-0.920,-1.898
653,2,11,42.762,-0.535,-2.829
653,3,-11,10.673,0.509,2.680
653,4,13,0.468,-3.480,-2.377
654,0,11,16.102,2.094,1.149
654,1,-11,12.852,1.936,3.070
654,2,-11,39.708,2.939,1.079
654,3,11,49.635,3.225,-2.705
654,4,11,0.048,-4.216,-2.048
654,5,-11,1.006,-4.207,-2.051
654,6,11,0.081,4.304,-1.317
654,7,-11,0.475,4.301,-1.305
654,8,11,0.004,0.224,3.034
654,9,-11,0.009,0.076,2.919
655,0,-11,9.590,1.862,0.468
655,1,11,22.473,2.492,-2.462
655,2,-11,42.189,2.364,2.622
655,3,11,35.792,3.379,-0.237
655,4,11,0.131,2.395,-2.123
655,5,-11,0.733,2.401,-2.121
655,6,11,0.006,4.939,-0.031
655,7,-11,0.184,4.835,-0.212
656,0,-11,44.531,-1.031,-1.348
656,1,11,40.965,-1.190,2.557
656,2,13,4.289,-2.886,-0.035
656,3,-13,19.137,-2.177,1.321
656,4,11,1.174,-3.292,0.888
656,5,-11,0.290,-3.290,0.892
657,0,11,32.171,-0.425,1.170
657,1,-11,10.821,0.066,-0.720
657,2,11,110.709,-0.279,1.454
657,3,-11,60.864,0.009,0.343
657,4,-11,0.661,2.709,-0.719
657,5,-11,14.120,-0.050,-1.945
657,6,11,0.114,2.342,-1.732
657,7,-11,0.019,2.373,-1.748
657,8,-11,0.762,-2.427,-0.921
658,0,11,35.981,0.673,2.446
658,1,-11,36.776,1.534,-0.811
658,2,11,22.289,1.005,-1.754
658,3,-11,30.027,0.930,3.077
659,0,-13,3.363,0.833,2.787
659,1,13,13.325,1.128,-1.065
659,2,-11,22.747,1.712,-1.120
659,3,11,51.973,0.014,1.311
659,4,11,0.168,3.091,-0.832
659,5,-11,0.084,3.102,-0.798
660,0,11,20.497,1.966,-1.058
660,1,-11,59.947,0.584,2.359
660,2,-11,9.681,1.414,-0.602
660,3,11,4.972,1.712,1.204
660,4,11,0.193,4.774,-0.093
660,5,-11,0.654,4.775,-0.048
660,6,11,0.030,2.444,-2.688
660,7,-11,0.827,2.757,-2.542
661,0,-13,13.352,-0.015,-1.653
661,1,13,46.375,2.398,2.077
661,2,13,13.519,1.264,1.856
661,3,-13,20.412,1.700,0.015
661,4,11,0.013,0.333,-1.418
661,5,-11,0.050,0.249,-1.402
662,0,11,74.271,1.686,-2.290
662,1,-11,22.634,0.638,1.328
662,2,-13,13.974,0.755,-2.612
662,3,13,15.703,2.522,-1.997
662,4,11,0.258,3.771,0.592
662,5,-11,0.896,3.760,0.571
662,6,11,1.724,3.689,0.413
662,7,-11,0.325,3.708,0.427
662,8,11,0.016,-3.696,0.611
662,9,-11,0.143,-3.682,0.644
662,10,11,0.070,-0.464,-0.243
662,11,-11,0.020,-0.448,-1.387
662,12,11,0.025,2.947,-0.788
662,13,-11,0.149,3.015,-0.474
663,0,-11,48.069,1.539,2.919
663,1,11,46.804,1.319,0.587
663,2,11,9.125,0.139,-1.599
663,3,-11,16.940,0.736,2.646
663,4,11,0.027,-4.180,1.905
663,5,-11,0.410,-4.267,1.931
663,6,11,0.004,1.232,2.362
663,7,-11,0.023,1.500,2.017
663,8,11,0.001,-4.390,0.720
663,9,-11,0.099,-3.299,0.824
664,0,-11,23.734,0.005,-1.902
664,1,11,35.736,-0.079,1.691
664,2,13,17.293,0.315,-2.857
664,3,-13,16.508,-0.967,-1.746
664,4,11,0.080,0.303,0.093
664,5,-11,0.498,0.179,0.223
664,6,11,0.016,-0.686,0.001
664,7,-11,0.010,-0.706,0.161
665,0,11,58.728,2.038,-2.970
665,1,-11,6.169,0.169,-2.544
665,2,11,5.162,4.734,2.034
665,3,-11,15.369,1.580,-0.136
666,0,11,99.745,0.091,1.884
666,1,-11,15.151,-1.166,-1.076
666,2,11,5.850,1.109,1.989
666,3,-11,39.166,-0.144,2.533
666,4,11,0.205,-1.872,-2.007
666,5,-11,0.079,-1.678,-2.447
666,6,11,0.043,-0.757,1.508
666,7,-11,0.456,-1.184,1.401
667,0,11,9.879,-2.936,-2.880
667,1,-11,22.332,-3.249,0.519
667,2,-11,8.535,-0.384,2.105
667,3,11,22.412,-4.091,-0.751
667,4,11,0.579,5.507,-2.937
667,5,-11,0.111,5.512,-2.660
668,0,-11,40.289,0.097,1.187
668,1,11,50.271,0.239,-1.866
668,2,11,8.545,1.187,0.194
668,3,-11,13.833,-0.806,2.513
668,4,11,0.375,-1.696,-0.947
668,5,-11,0.025,-1.687,-0.964
668,6,-11,1.023,2.655,0.130
668,7,11,0.082,6.442,2.366
668,8,-11,0.011,6.689,2.574
668,9,11,0.016,-3.751,-1.101
668,10,-11,0.325,-4.718,-1.091
668,11,13,0.185,3.772,-1.072
669,0,11,99.579,-0.331,-0.958
669,1,-11,5.872,-3.084,-1.325
669,2,11,4.436,1.263,0.301
669,3,-11,6.772,-1.569,-2.704
669,4,11,0.069,1.090,1.566
669,5,-11,0.818,0.998,1.667
670,0,-11,18.165,-1.817,2.702
670,1,11,19.023,-2.172,-2.255
670,2,-11,39.778,-1.692,2.617
670,3,11,67.646,-1.395,-1.593
671,0,11,37.044,-0.144,-3.118
671,1,-11,46.892,0.449,1.435
671,2,-11,33.822,-0.336,2.021
671,3,11,50.622,-0.421,2.805
671,4,11,0.081,1.273,-1.063
671,5,-11,0.035,1.851,-1.216
672,0,11,7.315,3.476,2.684
672,1,-11,29.594,2.314,1.789
672,2,13,50.284,2.520,-1.767
672,3,-13,32.118,2.139,0.984
672,4,11,0.003,-0.128,-1.708
672,5,-11,0.555,0.624,-1.410
672,6,11,0.033,3.418,-2.521
672,7,-11,0.072,3.081,-2.716
673,0,11,5.772,-1.657,-2.307
673,1,-11,8.162,-3.329,1.815
673,2,11,71.849,-1.696,-2.144
673,3,-11,27.175,-1.035,0.755
673,4,11,0.345,-0.763,1.652
673,5,-11,1.367,-0.758,1.649
674,0,13,9.745,4.041,-0.699
674,1,-13,7.526,1.631,1.968
674,2,13,55.081,3.162,-3.004
674,3,-13,33.053,3.807,0.191
674,4,11,0.096,6.421,0.980
674,5,-11,0.253,6.571,0.977
674,6,11,0.061,-0.664,0.827
674,7,-11,0.085,-0.625,0.872
675,0,-11,31.721,-1.375,-0.299
675,1,11,35.480,-2.677,2.645
675,2,11,18.722,-1.892,-0.386
675,3,-11,23.783,-2.021,2.899
675,4,11,0.015,-4.510,3.057
675,5,-11,0.147,-4.641,2.969
675,6,11,0.296,0.090,2.886
675,7,-11,0.038,0.084,2.944
676,0,11,18.593,-2.483,-0.463
676,1,-11,18.043,-1.883,1.069
676,2,11,57.219,-1.601,0.844
676,3,-11,33.692,-1.599,-2.282
676,4,11,1.125,-3.995,-2.875
676,5,-11,0.043,-4.016,-2.867
677,0,-11,13.691,2.851,3.122
677,1,11,30.396,1.055,0.537
677,2,13,27.197,2.046,-1.490
677,3,-13,21.357,2.380,0.091
677,4,11,0.064,-0.021,-0.858
677,5,-11,0.013,-1.102,-0.979
678,0,11,20.952,2.588,-2.984
678,1,-11,12.912,2.698,1.762
678,2,-11,50.347,3.381,0.821
678,3,11,26.118,1.692,2.833
678,4,11,0.034,-3.138,1.371
678,5,-11,0.045,-3.182,0.995
678,6,11,0.012,2.939,-0.881
678,7,-11,0.029,4.712,-0.854
679,0,13,27.728,-2.642,-2.736
679,1,-13,8.275,-2.122,0.320
679,2,-13,31.867,-2.807,-0.672
679,3,13,50.125,-1.783,2.696
679,4,11,0.196,2.526,-3.094
679,5,-11,0.167,2.417,3.088
679,6,11,0.042,-6.583,-1.342
679,7,-11,0.141,-6.680,-1.869
679,8,11,0.127,-0.490,-2.042
679,9,-11,0.034,-0.846,-1.859
680,0,13,14.473,0.071,3.041
680,1,-13,12.006,1.381,-0.570
680,2,-13,28.535,1.244,1.633
680,3,13,69.538,0.895,-1.339
680,4,11,0.168,-5.247,-0.582
680,5,-11,0.010,-4.603,-1.025
681,0,-11,10.982,0.326,-1.958
681,1,11,14.391,1.506,-2.872
681,2,-13,29.903,-0.219,2.329
681,3,13,40.987,1.119,-0.416
682,0,13,18.262,0.500,-1.047
682,1,-13,10.574,0.214,1.825
682,2,13,20.921,-0.624,-0.161
682,3,-13,79.880,0.987,-1.681
682,4,-13,0.566,-0.492,2.957
682,5,11,0.109,3.358,1.495
682,6,-11,0.045,3.396,1.543
683,0,13,35.917,0.789,-2.752
683,1,-13,24.804,2.619,-0.057
683,2,13,24.774,2.461,2.136
683,3,-13,3.297,2.737,-1.235
683,4,11,0.029,4.271,1.424
683,5,-11,0.027,4.115,1.424
684,0,-13,15.362,-1.216,0.767
684,1,13,12.225,-0.641,-0.883
684,2,-11,17.750,-3.081,0.309
684,3,11,45.134,-1.149,-2.751
684,4,11,0.219,0.649,1.457
684,5,-11,0.627,0.650,1.458
685,0,11,27.483,-0.879,2.719
685,1,-11,86.709,-0.808,-1.226
685,2,13,21.001,-0.615,-2.186
685,3,-13,21.640,-0.691,-2.979
686,0,13,43.042,-1.411,-0.852
686,1,-13,44.052,-2.153,2.024
686,2,-11,20.127,-1.539,-2.378
686,3,11,12.764,-1.781,-1.533
686,4,11,0.044,5.380,0.031
686,5,-11,0.550,5.466,-0.023
687,0,-13,23.020,-1.487,0.744
687,1,13,7.635,-1.317,-0.408
687,2,13,49.127,-1.880,0.993
687,3,-13,51.207,-1.849,-1.532
688,0,13,7.810,-2.031,1.807
688,1,-13,10.390,-0.865,2.215
688,2,11,36.360,-1.942,-0.519
688,3,-11,46.058,-0.331,-1.872
688,4,13,0.384,-1.732,-2.864
689,0,13,18.782,-1.140,3.084
689,1,-13,8.603,-0.031,-2.767
689,2,-13,12.128,-1.305,-2.389
689,3,13,21.338,-1.091,-0.353
689,4,11,0.192,1.689,-2.103
689,5,-11,0.271,1.683,-2.014
690,0,-11,29.912,1.508,2.074
690,1,11,15.867,2.461,-1.884
690,2,13,27.321,2.004,1.785
690,3,-13,41.563,1.279,-1.058
690,4,11,0.020,4.427,0.139
690,5,-11,0.004,4.740,0.085
690,6,11,0.276,1.924,-2.784
690,7,-11,0.020,1.778,-2.865
691,0,11,11.539,-1.750,-1.608
691,1,-11,11.975,-0.844,1.262
691,2,11,41.235,-1.119,-2.545
691,3,-11,38.450,0.027,0.680
691,4,11,0.090,0.645,1.558
691,5,-11,0.077,0.778,1.563
692,0,13,12.773,-0.240,2.445
692,1,-13,12.270,-0.529,0.940
692,2,-11,73.894,-0.791,1.642
692,3,11,34.286,0.681,2.511
692,4,11,1.169,1.214,-1.196
692,5,11,0.197,3.221,-1.341
692,6,-11,0.034,2.842,-1.243
693,0,-11,11.382,-1.558,-1.245
693,1,11,17.203,-1.126,-1.631
693,2,11,13.379,-2.409,0.699
693,3,-11,24.653,-1.184,2.099
693,4,-13,0.377,-2.016,-0.364
693,5,11,0.065,-3.959,-1.328
693,6,-11,0.006,-4.120,-1.391
694,0,13,43.087,-0.778,0.701
694,1,-13,23.337,-0.184,-0.105
694,2,-11,81.784,-0.146,0.286
694,3,11,64.914,-0.875,1.139
694,4,11,0.009,0.746,2.484
694,5,-11,0.078,0.629,2.480
694,6,11,0.139,0.789,0.090
694,7,-11,0.192,0.810,0.115
695,0,11,44.563,-1.608,2.027
695,1,-11,43.245,-1.377,-1.991
695,2,13,18.234,-0.715,1.749
695,3,-13,22.782,-1.191,-1.971
695,4,-13,0.161,7.185,0.142
695,5,11,0.092,-5.890,0.324
695,6,-11,0.106,-5.877,0.335
695,7,11,0.191,-0.793,-1.835
695,8,-11,0.112,-0.725,-1.803
695,9,11,0.113,-1.253,-0.617
695,10,-11,0.236,-1.264,-0.569
695,11,11,0.010,-4.902,0.752
695,12,-11,0.048,-4.892,0.778
696,0,-13,45.111,-2.187,1.388
696,1,13,15.852,-4.381,-0.802
696,2,-13,11.381,-2.533,-1.839
696,3,13,12.122,-3.870,-0.440
696,4,11,0.079,-6.097,0.360
696,5,13,0.244,-3.133,0.304
696,6,-11,0.348,-2.582,-2.340
697,0,13,11.743,-1.271,0.675
697,1,-13,30.916,-2.794,-0.209
697,2,-11,38.012,-1.761,1.459
697,3,11,27.392,-1.320,-2.434
698,0,13,13.752,-0.219,1.576
698,1,-13,4.056,-2.598,-1.631
698,2,-13,69.197,-1.553,0.773
698,3,13,33.014,-1.121,-2.888
699,0,11,35.017,-1.664,1.801
699,1,-11,57.828,-1.357,-1.449
699,2,11,7.476,-2.554,1.210
699,3,-11,19.823,-1.358,0.831
700,0,11,8.846,0.918,-0.656
700,1,-11,17.552,0.675,-2.542
700,2,-11,34.911,1.062,3.122
700,3,11,56.608,1.958,-0.710
700,4,-13,0.480,-2.126,0.052
701,0,11,44.286,-2.056,3.017
701,1,-11,24.853,-3.139,3.094
701,2,11,5.051,-1.939,0.929
701,3,-11,44.436,-2.038,-0.817
702,0,13,16.962,1.635,-1.845
702,1,-13,27.393,1.529,-1.089
702,2,-11,88.470,2.447,-1.417
702,3,11,19.124,1.483,2.275
702,4,11,0.130,-5.815,0.627
702,5,-11,0.059,-5.813,0.628
702,6,11,0.035,-2.739,-1.080
702,7,-11,0.154,-2.706,-1.081
702,8,11,0.551,1.993,1.986
702,9,-11,0.100,1.999,2.010
703,0,13,171.711,-0.148,1.843
703,1,-13,70.984,-0.099,0.981
703,2,11,2.886,-1.804,-2.802
703,3,-11,19.497,-0.755,1.676
703,4,11,0.299,1.980,-1.567
703,5,-11,0.044,1.979,-1.541
704,0,-11,36.604,-0.017,1.642
704,1,11,43.980,-0.963,-1.557
704,2,11,19.379,-0.565,2.670
704,3,-11,17.439,-0.290,-1.746
704,4,-11,0.296,1.175,-1.597
704,5,11,0.036,-5.676,-1.985
704,6,-11,0.058,-5.077,-1.832
705,0,13,18.814,-0.083,-3.037
705,1,-13,24.570,1.062,-2.783
705,2,11,93.574,0.105,-2.537
705,3,-11,33.787,0.117,1.868
705,4,11,0.035,0.039,2.415
705,5,-11,0.241,-0.054,2.057
705,6,11,0.040,2.456,1.581
705,7,-11,0.020,2.451,1.567
706,0,13,54.211,1.524,-1.906
706,1,-13,43.688,2.529,-0.166
706,2,-13,30.744,1.971,-0.019
706,3,13,8.428,2.115,-1.817
706,4,11,0.007,3.384,2.348
706,5,-11,0.222,2.985,2.943
707,0,11,10.030,1.114,1.348
707,1,-11,20.048,1.592,0.380
707,2,-11,33.842,1.604,2.471
707,3,-11,12.460,0.874,1.419
707,4,11,51.563,0.873,1.419
707,5,11,81.789,0.832,1.312
707,6,11,0.064,-1.065,0.396
707,7,-11,0.003,-0.552,-1.475
708,0,-13,22.494,-2.135,1.718
708,1,13,9.290,-1.072,-2.148
708,2,11,78.215,-1.649,2.633
708,3,-11,26.512,-1.977,-1.217
708,4,11,0.011,5.497,2.179
708,5,-11,0.009,5.511,2.109
709,0,11,53.631,-1.632,-2.207
709,1,-11,31.107,-1.288,0.655
709,2,-13,6.678,-0.447,-2.074
709,3,13,28.032,-1.443,-1.091
709,4,11,0.179,3.208,2.659
709,5,-11,0.040,3.287,2.684
709,6,-13,1.047,-1.565,2.309
709,7,11,2.238,-1.029,0.369
710,0,13,23.608,2.481,-1.575
710,1,-13,5.764,3.637,-2.529
710,2,-11,37.970,1.800,2.695
710,3,11,3.683,5.890,2.165
710,4,11,0.011,1.445,0.769
710,5,-11,0.089,1.759,0.907
710,6,11,0.278,-3.909,1.350
710,7,-11,0.013,-3.760,1.137
711,0,11,39.225,-0.625,-0.893
711,1,-11,51.171,0.282,-2.952
711,2,11,20.264,0.513,1.225
711,3,-11,3.915,0.540,-0.264
711,4,-13,5.074,-0.468,-0.137
711,5,11,0.045,-1.044,1.496
711,6,-11,0.002,-0.647,2.365
712,0,11,23.611,-3.360,0.515
712,1,-11,73.016,-2.304,-2.748
712,2,11,20.466,-2.361,2.939
712,3,-11,4.350,-2.858,-0.265
712,4,13,0.796,-6.023,-2.903
712,5,11,0.040,0.541,1.348
712,6,-11,0.209,0.546,1.355
712,7,11,0.149,-2.042,2.186
712,8,-11,0.151,-2.035,2.189
712,9,11,0.035,-2.261,-0.209
712,10,-11,0.027,-1.897,0.105
712,11,11,0.241,0.474,2.687
712,12,-11,0.035,0.316,2.657
713,0,11,25.128,0.796,-1.059
713,1,-11,8.632,0.661,1.805
713,2,-11,42.773,0.126,1.689
713,3,11,36.693,1.229,-1.374
713,4,11,0.019,-1.141,2.697
713,5,-11,0.012,-1.101,2.467
714,0,13,49.187,-2.120,2.485
714,1,-13,42.122,-1.850,-0.675
714,2,11,10.938,-3.325,-0.879
714,3,-11,11.333,-1.685,1.681
714,4,11,0.073,-2.011,-0.235
714,5,-11,0.259,-1.974,-0.244
714,6,11,0.256,4.338,-0.087
714,7,-11,0.110,4.330,-0.084
714,8,11,0.005,-2.753,-0.999
714,9,-11,0.006,-2.335,-1.344
715,0,13,9.171,-0.618,0.779
715,1,-13,24.017,-0.680,-3.042
715,2,11,26.781,0.064,-1.460
715,3,-11,27.603,-2.163,1.909
716,0,11,16.492,0.679,-2.856
716,1,-11,25.998,1.397,-1.802
716,2,-11,100.225,1.128,-2.771
716,3,11,18.653,2.090,-0.128
717,0,11,24.701,-1.774,2.910
717,1,-11,6.168,2.192,-2.363
717,2,13,11.372,-1.387,1.300
717,3,-13,10.579,0.543,-0.530
717,4,11,0.126,-2.388,-2.361
717,5,-11,0.058,-3.718,2.191
718,0,11,24.327,-2.788,-1.471
718,1,-11,12.998,-3.720,0.990
718,2,-11,36.584,-3.065,2.737
718,3,11,88.349,-2.799,-3.021
718,4,11,0.269,-0.948,2.745
718,5,-11,0.025,-1.099,2.526
718,6,11,0.017,-2.473,-2.990
718,7,-11,0.059,-1.893,2.874
719,0,13,5.873,-0.612,1.779
719,1,-13,5.732,-1.926,-0.692
719,2,-11,22.968,1.800,-1.280
719,3,11,18.332,-1.027,1.464
720,0,11,18.922,1.418,-2.434
720,1,-11,42.056,-0.708,0.642
720,2,13,16.073,0.361,2.421
